54		1334	104  1216 347	0.859326
55		1338	-88  1157 587	0.999792
55		1339	-96  1155 619	1
56		1341	-78  1150 712	0.934743
56		1342	-103  1149 743	1
57		1344	-110  1130 821	1
57		1345	96  1130 821	0.966839
57		1346	-87  1090 857	1
57		1347	-111  1068 873	1
58		1376	-102  594 899	1
58		1377	100  594 899	1
58		1378	-100  664 802	1
58		1379	101  664 802	0.584984
59		1381	97  678 787	0.998019
60		1383	-95  710 807	1
61		1390	-101  676 720	0.859326
61		1391	-15  686 785	0.933238
61		1392	-107  1569 460	0.998103
62		1395	-98  1544 703	1
62		1396	-95  777 541	1
63		1398	-94  791 451	0.97852
64		1400	-94  795 399	0.584984
64		1401	-93  788 384	1
64		1402	-96  768 376	1
64		1403	-98  762 384	0.859326
65		1407	-78  776 456	1
65		1408	-85  773 470	0.998019
65		1409	-89  758 476	0.99972
66		1414	-91  741 379	0.986551
67		1420	-90  761 186	1
67		1421	73  761 186	1
68		1423	-80  728 226	1
69		1428	-90  714 312	1
69		1429	-89  1875 455	1
69		1430	-74  677 337	1
70		1433	-108  850 809	1
71		1438	-109  427 524	1
72		1440	-99  301 433	1
72		1441	-91  733 525	1
72		1442	-98  725 517	0.998019
72		1443	-93  717 500	1
73		1445	-92  694 449	0.873267
74		1447	-92  678 450	1
74		1448	-86  670 455	1
74		1449	-91  642 459	1
74		1450	-90  619 466	0.584984
74		1451	-100  594 473	1
74		1452	97  596 472	0.773702
74		1453	-90  528 503	1
74		1454	-68  510 523	0.773702
75		1457	-91  499 603	1
75		1458	-70  515 649	1
76		1461	-94  534 680	1
77		1463	-96  522 673	1
78		1467	-87  539 591	1
79		1469	-80  545 499	1
80		1472	-89  547 426	0.994617
81		1475	-69  552 761	1
81		1476	58  552 761	0.998019
81		1477	-56  517 435	0.999999
82		1482	-83  618 490	1
83		1484	-90  627 463	1
83		1485	-95  628 450	1
83		1486	-89  626 404	1
84		1524	-53  748 207	0.97142
85		1534	-78  662 316	1
86		1542	53  753 275	0.584984
87		1546	-79  956 328	1
88		1548	-102  982 355	1
88		1549	-89  985 365	1
88		1550	-90  977 358	0.986551
88		1551	-92  973 347	1
88		1552	-89  970 332	1
89		1554	-78  964 286	1
89		1555	73  964 285	1
90		1564	52  900 267	0.591451
91		1696	17  1566 799	0.0156863
92		1703	-53  732 149	0.584984
93		1707	-57  707 309	0.99994
94		1710	-76  692 390	0.999998
95		1712	-87  646 464	0.859326
96		1714	-64  608 507	1
96		1715	-89  591 533	1
96		1716	-92  540 595	0.628484
96		1717	-94  521 631	1
97		1721	90  490 736	0.999996
97		1722	-93  465 868	1
97		1723	91  465 868	1
98		1725	15  1071 206	0.94476
99		1730	16  5 898	0.386583
100		1740	-52  1534 871	1
101		1745	-63  1439 881	1
102		1774	-58  3 876	1
103		1925	-90  415 662	1
104		1928	-100  571 665	0.934743
104		1929	-101  677 657	1
104		1930	-95  731 652	1
104		1931	-96  788 648	1
104		1932	-105  844 647	0.990541
104		1933	-94  963 649	0.628484
104		1934	-99  1023 649	0.999984
105		1938	-97  1330 606	0.628484
105		1939	-98  1397 597	0.97142
105		1940	-106  1462 589	0.934743
105		1941	-117  1595 574	0.999792
105		1942	114  1595 574	0.999869
106		1944	-100  1436 873	0.998019
106		1945	-100  1601 855	0.584984
106		1946	103  1601 855	0.998019
106		1947	-103  1762 827	0.997477
106		1948	98  1762 827	0.994617
106		1949	81  1844 812	1
107		2001	-117  1905 109	1
107		2002	178  1914 116	0.99325
107		2003	-181  1858 112	1
107		2004	-151  1842 104	0.994986
107		2005	-163  1796 106	0.921961
107		2006	-171  1758 109	1
107		2007	-167  1735 100	0.971512
108		2009	-115  1660 103	0.988337
109		2011	116  1660 103	0.988814
110		2017	-97  630 862	1
110		2018	-94  623 845	0.610871
